variant,step,fact_id,condition,layer,flipped,first_flip_layer
step_00400,400,syn_108,synthetic,21,False,
step_00400,400,syn_108,synthetic,22,False,
step_00400,400,syn_108,synthetic,23,False,
step_00400,400,syn_108,synthetic,24,False,
step_00400,400,syn_108,synthetic,-1,False,
step_00400,400,syn_41,synthetic,0,False,
step_00400,400,syn_41,synthetic,1,False,
step_00400,400,syn_41,synthetic,2,False,
step_00400,400,syn_41,synthetic,3,False,
step_00400,400,syn_41,synthetic,4,False,
step_00400,400,syn_41,synthetic,5,False,
step_00400,400,syn_41,synthetic,6,False,
step_00400,400,syn_41,synthetic,7,False,
step_00400,400,syn_41,synthetic,8,False,
step_00400,400,syn_41,synthetic,9,False,
step_00400,400,syn_41,synthetic,10,False,
step_00400,400,syn_41,synthetic,11,False,
step_00400,400,syn_41,synthetic,12,False,
step_00400,400,syn_41,synthetic,13,False,
step_00400,400,syn_41,synthetic,14,False,
step_00400,400,syn_41,synthetic,15,False,
step_00400,400,syn_41,synthetic,16,False,
step_00400,400,syn_41,synthetic,17,False,
step_00400,400,syn_41,synthetic,18,False,
step_00400,400,syn_41,synthetic,19,False,
step_00400,400,syn_41,synthetic,20,False,
step_00400,400,syn_41,synthetic,21,False,
step_00400,400,syn_41,synthetic,22,True,
step_00400,400,syn_41,synthetic,23,True,
step_00400,400,syn_41,synthetic,24,True,
step_00400,400,syn_41,synthetic,-1,True,22.0
step_00400,400,syn_8,synthetic,0,False,
step_00400,400,syn_8,synthetic,1,False,
step_00400,400,syn_8,synthetic,2,False,
step_00400,400,syn_8,synthetic,3,False,
step_00400,400,syn_8,synthetic,4,False,
step_00400,400,syn_8,synthetic,5,False,
step_00400,400,syn_8,synthetic,6,False,
step_00400,400,syn_8,synthetic,7,False,
step_00400,400,syn_8,synthetic,8,False,
step_00400,400,syn_8,synthetic,9,False,
step_00400,400,syn_8,synthetic,10,False,
step_00400,400,syn_8,synthetic,11,False,
step_00400,400,syn_8,synthetic,12,False,
step_00400,400,syn_8,synthetic,13,False,
step_00400,400,syn_8,synthetic,14,False,
step_00400,400,syn_8,synthetic,15,False,
step_00400,400,syn_8,synthetic,16,False,
step_00400,400,syn_8,synthetic,17,False,
step_00400,400,syn_8,synthetic,18,False,
step_00400,400,syn_8,synthetic,19,False,
step_00400,400,syn_8,synthetic,20,False,
step_00400,400,syn_8,synthetic,21,False,
step_00400,400,syn_8,synthetic,22,False,
step_00400,400,syn_8,synthetic,23,False,
step_00400,400,syn_8,synthetic,24,False,
step_00400,400,syn_8,synthetic,-1,False,
step_00400,400,syn_43,synthetic,0,False,
step_00400,400,syn_43,synthetic,1,False,
step_00400,400,syn_43,synthetic,2,False,
step_00400,400,syn_43,synthetic,3,False,
step_00400,400,syn_43,synthetic,4,False,
step_00400,400,syn_43,synthetic,5,False,
step_00400,400,syn_43,synthetic,6,False,
step_00400,400,syn_43,synthetic,7,False,
step_00400,400,syn_43,synthetic,8,False,
step_00400,400,syn_43,synthetic,9,False,
step_00400,400,syn_43,synthetic,10,False,
step_00400,400,syn_43,synthetic,11,False,
step_00400,400,syn_43,synthetic,12,False,
step_00400,400,syn_43,synthetic,13,False,
step_00400,400,syn_43,synthetic,14,False,
step_00400,400,syn_43,synthetic,15,False,
step_00400,400,syn_43,synthetic,16,True,
step_00400,400,syn_43,synthetic,17,True,
step_00400,400,syn_43,synthetic,18,True,
step_00400,400,syn_43,synthetic,19,True,
step_00400,400,syn_43,synthetic,20,True,
step_00400,400,syn_43,synthetic,21,True,
step_00400,400,syn_43,synthetic,22,True,
step_00400,400,syn_43,synthetic,23,True,
step_00400,400,syn_43,synthetic,24,True,
step_00400,400,syn_43,synthetic,-1,True,16.0
step_00400,400,syn_146,synthetic,0,False,
step_00400,400,syn_146,synthetic,1,False,
step_00400,400,syn_146,synthetic,2,False,
step_00400,400,syn_146,synthetic,3,False,
step_00400,400,syn_146,synthetic,4,False,
step_00400,400,syn_146,synthetic,5,False,
step_00400,400,syn_146,synthetic,6,True,
step_00400,400,syn_146,synthetic,7,True,
step_00400,400,syn_146,synthetic,8,True,
step_00400,400,syn_146,synthetic,9,True,
step_00400,400,syn_146,synthetic,10,True,
step_00400,400,syn_146,synthetic,11,True,
step_00400,400,syn_146,synthetic,12,True,
step_00400,400,syn_146,synthetic,13,True,
step_00400,400,syn_146,synthetic,14,True,
step_00400,400,syn_146,synthetic,15,True,
step_00400,400,syn_146,synthetic,16,True,
step_00400,400,syn_146,synthetic,17,True,
step_00400,400,syn_146,synthetic,18,True,
step_00400,400,syn_146,synthetic,19,True,
step_00400,400,syn_146,synthetic,20,True,
step_00400,400,syn_146,synthetic,21,True,
step_00400,400,syn_146,synthetic,22,True,
step_00400,400,syn_146,synthetic,23,True,
step_00400,400,syn_146,synthetic,24,False,
step_00400,400,syn_146,synthetic,-1,True,6.0
step_00400,400,syn_181,synthetic,0,False,
step_00400,400,syn_181,synthetic,1,False,
step_00400,400,syn_181,synthetic,2,False,
step_00400,400,syn_181,synthetic,3,False,
step_00400,400,syn_181,synthetic,4,False,
step_00400,400,syn_181,synthetic,5,False,
step_00400,400,syn_181,synthetic,6,False,
step_00400,400,syn_181,synthetic,7,False,
step_00400,400,syn_181,synthetic,8,False,
step_00400,400,syn_181,synthetic,9,False,
step_00400,400,syn_181,synthetic,10,False,
step_00400,400,syn_181,synthetic,11,False,
step_00400,400,syn_181,synthetic,12,False,
step_00400,400,syn_181,synthetic,13,False,
step_00400,400,syn_181,synthetic,14,False,
step_00400,400,syn_181,synthetic,15,False,
step_00400,400,syn_181,synthetic,16,False,
step_00400,400,syn_181,synthetic,17,False,
step_00400,400,syn_181,synthetic,18,False,
step_00400,400,syn_181,synthetic,19,False,
step_00400,400,syn_181,synthetic,20,False,
step_00400,400,syn_181,synthetic,21,False,
step_00400,400,syn_181,synthetic,22,True,
step_00400,400,syn_181,synthetic,23,False,
step_00400,400,syn_181,synthetic,24,False,
step_00400,400,syn_181,synthetic,-1,True,22.0
step_00400,400,syn_114,synthetic,0,False,
step_00400,400,syn_114,synthetic,1,False,
step_00400,400,syn_114,synthetic,2,False,
step_00400,400,syn_114,synthetic,3,False,
step_00400,400,syn_114,synthetic,4,False,
step_00400,400,syn_114,synthetic,5,False,
step_00400,400,syn_114,synthetic,6,False,
step_00400,400,syn_114,synthetic,7,False,
step_00400,400,syn_114,synthetic,8,False,
step_00400,400,syn_114,synthetic,9,False,
step_00400,400,syn_114,synthetic,10,False,
step_00400,400,syn_114,synthetic,11,False,
step_00400,400,syn_114,synthetic,12,False,
step_00400,400,syn_114,synthetic,13,False,
step_00400,400,syn_114,synthetic,14,False,
step_00400,400,syn_114,synthetic,15,False,
step_00400,400,syn_114,synthetic,16,False,
step_00400,400,syn_114,synthetic,17,False,
step_00400,400,syn_114,synthetic,18,False,
step_00400,400,syn_114,synthetic,19,False,
step_00400,400,syn_114,synthetic,20,False,
step_00400,400,syn_114,synthetic,21,False,
step_00400,400,syn_114,synthetic,22,False,
step_00400,400,syn_114,synthetic,23,False,
step_00400,400,syn_114,synthetic,24,False,
step_00400,400,syn_114,synthetic,-1,False,
step_00400,400,syn_115,synthetic,0,False,
step_00400,400,syn_115,synthetic,1,False,
step_00400,400,syn_115,synthetic,2,False,
step_00400,400,syn_115,synthetic,3,False,
step_00400,400,syn_115,synthetic,4,False,
step_00400,400,syn_115,synthetic,5,False,
step_00400,400,syn_115,synthetic,6,False,
step_00400,400,syn_115,synthetic,7,False,
step_00400,400,syn_115,synthetic,8,False,
step_00400,400,syn_115,synthetic,9,False,
step_00400,400,syn_115,synthetic,10,False,
step_00400,400,syn_115,synthetic,11,False,
step_00400,400,syn_115,synthetic,12,False,
step_00400,400,syn_115,synthetic,13,False,
step_00400,400,syn_115,synthetic,14,False,
step_00400,400,syn_115,synthetic,15,False,
step_00400,400,syn_115,synthetic,16,False,
step_00400,400,syn_115,synthetic,17,False,
step_00400,400,syn_115,synthetic,18,False,
step_00400,400,syn_115,synthetic,19,False,
step_00400,400,syn_115,synthetic,20,False,
step_00400,400,syn_115,synthetic,21,False,
step_00400,400,syn_115,synthetic,22,False,
step_00400,400,syn_115,synthetic,23,False,
step_00400,400,syn_115,synthetic,24,False,
step_00400,400,syn_115,synthetic,-1,False,
step_00400,400,syn_150,synthetic,0,False,
step_00400,400,syn_150,synthetic,1,False,
step_00400,400,syn_150,synthetic,2,False,
step_00400,400,syn_150,synthetic,3,False,
step_00400,400,syn_150,synthetic,4,False,
step_00400,400,syn_150,synthetic,5,False,
step_00400,400,syn_150,synthetic,6,False,
step_00400,400,syn_150,synthetic,7,False,
step_00400,400,syn_150,synthetic,8,False,
step_00400,400,syn_150,synthetic,9,False,
step_00400,400,syn_150,synthetic,10,False,
step_00400,400,syn_150,synthetic,11,False,
step_00400,400,syn_150,synthetic,12,False,
step_00400,400,syn_150,synthetic,13,False,
step_00400,400,syn_150,synthetic,14,False,
step_00400,400,syn_150,synthetic,15,False,
step_00400,400,syn_150,synthetic,16,False,
step_00400,400,syn_150,synthetic,17,False,
step_00400,400,syn_150,synthetic,18,False,
step_00400,400,syn_150,synthetic,19,True,
step_00400,400,syn_150,synthetic,20,False,
step_00400,400,syn_150,synthetic,21,False,
step_00400,400,syn_150,synthetic,22,False,
step_00400,400,syn_150,synthetic,23,False,
step_00400,400,syn_150,synthetic,24,True,
step_00400,400,syn_150,synthetic,-1,True,19.0
step_00400,400,syn_185,synthetic,0,False,
step_00400,400,syn_185,synthetic,1,False,
step_00400,400,syn_185,synthetic,2,False,
step_00400,400,syn_185,synthetic,3,False,
step_00400,400,syn_185,synthetic,4,False,
step_00400,400,syn_185,synthetic,5,False,
step_00400,400,syn_185,synthetic,6,False,
step_00400,400,syn_185,synthetic,7,False,
step_00400,400,syn_185,synthetic,8,False,
step_00400,400,syn_185,synthetic,9,False,
step_00400,400,syn_185,synthetic,10,False,
step_00400,400,syn_185,synthetic,11,False,
step_00400,400,syn_185,synthetic,12,False,
step_00400,400,syn_185,synthetic,13,False,
step_00400,400,syn_185,synthetic,14,False,
step_00400,400,syn_185,synthetic,15,False,
step_00400,400,syn_185,synthetic,16,False,
step_00400,400,syn_185,synthetic,17,False,
step_00400,400,syn_185,synthetic,18,False,
step_00400,400,syn_185,synthetic,19,False,
step_00400,400,syn_185,synthetic,20,False,
step_00400,400,syn_185,synthetic,21,False,
step_00400,400,syn_185,synthetic,22,False,
step_00400,400,syn_185,synthetic,23,False,
step_00400,400,syn_185,synthetic,24,True,
step_00400,400,syn_185,synthetic,-1,True,24.0
step_00400,400,syn_84,synthetic,0,False,
step_00400,400,syn_84,synthetic,1,False,
step_00400,400,syn_84,synthetic,2,False,
step_00400,400,syn_84,synthetic,3,False,
step_00400,400,syn_84,synthetic,4,False,
step_00400,400,syn_84,synthetic,5,False,
step_00400,400,syn_84,synthetic,6,False,
step_00400,400,syn_84,synthetic,7,False,
step_00400,400,syn_84,synthetic,8,False,
step_00400,400,syn_84,synthetic,9,False,
step_00400,400,syn_84,synthetic,10,False,
step_00400,400,syn_84,synthetic,11,False,
step_00400,400,syn_84,synthetic,12,False,
step_00400,400,syn_84,synthetic,13,False,
step_00400,400,syn_84,synthetic,14,False,
step_00400,400,syn_84,synthetic,15,False,
step_00400,400,syn_84,synthetic,16,False,
step_00400,400,syn_84,synthetic,17,False,
step_00400,400,syn_84,synthetic,18,False,
step_00400,400,syn_84,synthetic,19,False,
step_00400,400,syn_84,synthetic,20,False,
step_00400,400,syn_84,synthetic,21,False,
step_00400,400,syn_84,synthetic,22,False,
step_00400,400,syn_84,synthetic,23,False,
step_00400,400,syn_84,synthetic,24,False,
step_00400,400,syn_84,synthetic,-1,False,
step_00400,400,syn_119,synthetic,0,False,
step_00400,400,syn_119,synthetic,1,False,
step_00400,400,syn_119,synthetic,2,False,
step_00400,400,syn_119,synthetic,3,False,
step_00400,400,syn_119,synthetic,4,False,
step_00400,400,syn_119,synthetic,5,False,
step_00400,400,syn_119,synthetic,6,False,
step_00400,400,syn_119,synthetic,7,False,
step_00400,400,syn_119,synthetic,8,False,
step_00400,400,syn_119,synthetic,9,False,
step_00400,400,syn_119,synthetic,10,False,
step_00400,400,syn_119,synthetic,11,False,
step_00400,400,syn_119,synthetic,12,False,
step_00400,400,syn_119,synthetic,13,False,
step_00400,400,syn_119,synthetic,14,False,
step_00400,400,syn_119,synthetic,15,False,
step_00400,400,syn_119,synthetic,16,False,
step_00400,400,syn_119,synthetic,17,False,
step_00400,400,syn_119,synthetic,18,False,
step_00400,400,syn_119,synthetic,19,False,
step_00400,400,syn_119,synthetic,20,True,
step_00400,400,syn_119,synthetic,21,True,
step_00400,400,syn_119,synthetic,22,True,
step_00400,400,syn_119,synthetic,23,True,
step_00400,400,syn_119,synthetic,24,False,
step_00400,400,syn_119,synthetic,-1,True,20.0
step_00400,400,syn_188,synthetic,0,False,
step_00400,400,syn_188,synthetic,1,False,
step_00400,400,syn_188,synthetic,2,False,
step_00400,400,syn_188,synthetic,3,False,
step_00400,400,syn_188,synthetic,4,False,
step_00400,400,syn_188,synthetic,5,False,
step_00400,400,syn_188,synthetic,6,False,
step_00400,400,syn_188,synthetic,7,False,
step_00400,400,syn_188,synthetic,8,False,
step_00400,400,syn_188,synthetic,9,False,
step_00400,400,syn_188,synthetic,10,False,
step_00400,400,syn_188,synthetic,11,False,
step_00400,400,syn_188,synthetic,12,False,
step_00400,400,syn_188,synthetic,13,False,
step_00400,400,syn_188,synthetic,14,False,
step_00400,400,syn_188,synthetic,15,False,
step_00400,400,syn_188,synthetic,16,False,
step_00400,400,syn_188,synthetic,17,False,
step_00400,400,syn_188,synthetic,18,False,
step_00400,400,syn_188,synthetic,19,False,
step_00400,400,syn_188,synthetic,20,False,
step_00400,400,syn_188,synthetic,21,False,
step_00400,400,syn_188,synthetic,22,True,
step_00400,400,syn_188,synthetic,23,True,
step_00400,400,syn_188,synthetic,24,False,
step_00400,400,syn_188,synthetic,-1,True,22.0
step_00400,400,syn_121,synthetic,0,False,
step_00400,400,syn_121,synthetic,1,False,
step_00400,400,syn_121,synthetic,2,False,
step_00400,400,syn_121,synthetic,3,False,
step_00400,400,syn_121,synthetic,4,False,
step_00400,400,syn_121,synthetic,5,False,
step_00400,400,syn_121,synthetic,6,False,
step_00400,400,syn_121,synthetic,7,False,
step_00400,400,syn_121,synthetic,8,False,
step_00400,400,syn_121,synthetic,9,False,
step_00400,400,syn_121,synthetic,10,False,
step_00400,400,syn_121,synthetic,11,False,
step_00400,400,syn_121,synthetic,12,False,
step_00400,400,syn_121,synthetic,13,False,
step_00400,400,syn_121,synthetic,14,False,
step_00400,400,syn_121,synthetic,15,False,
step_00400,400,syn_121,synthetic,16,False,
step_00400,400,syn_121,synthetic,17,False,
step_00400,400,syn_121,synthetic,18,True,
step_00400,400,syn_121,synthetic,19,True,
step_00400,400,syn_121,synthetic,20,True,
step_00400,400,syn_121,synthetic,21,True,
step_00400,400,syn_121,synthetic,22,True,
step_00400,400,syn_121,synthetic,23,True,
step_00400,400,syn_121,synthetic,24,True,
step_00400,400,syn_121,synthetic,-1,True,18.0
step_00400,400,syn_20,synthetic,0,False,
step_00400,400,syn_20,synthetic,1,False,
step_00400,400,syn_20,synthetic,2,False,
step_00400,400,syn_20,synthetic,3,False,
step_00400,400,syn_20,synthetic,4,False,
step_00400,400,syn_20,synthetic,5,False,
step_00400,400,syn_20,synthetic,6,False,
step_00400,400,syn_20,synthetic,7,False,
step_00400,400,syn_20,synthetic,8,False,
step_00400,400,syn_20,synthetic,9,False,
step_00400,400,syn_20,synthetic,10,False,
step_00400,400,syn_20,synthetic,11,False,
step_00400,400,syn_20,synthetic,12,False,
step_00400,400,syn_20,synthetic,13,False,
step_00400,400,syn_20,synthetic,14,False,
step_00400,400,syn_20,synthetic,15,False,
step_00400,400,syn_20,synthetic,16,False,
step_00400,400,syn_20,synthetic,17,False,
step_00400,400,syn_20,synthetic,18,False,
step_00400,400,syn_20,synthetic,19,False,
step_00400,400,syn_20,synthetic,20,False,
step_00400,400,syn_20,synthetic,21,False,
step_00400,400,syn_20,synthetic,22,False,
step_00400,400,syn_20,synthetic,23,False,
step_00400,400,syn_20,synthetic,24,False,
step_00400,400,syn_20,synthetic,-1,False,
step_00400,400,syn_157,synthetic,0,False,
step_00400,400,syn_157,synthetic,1,False,
step_00400,400,syn_157,synthetic,2,True,
step_00400,400,syn_157,synthetic,3,False,
step_00400,400,syn_157,synthetic,4,True,
step_00400,400,syn_157,synthetic,5,True,
step_00400,400,syn_157,synthetic,6,True,
step_00400,400,syn_157,synthetic,7,True,
step_00400,400,syn_157,synthetic,8,False,
step_00400,400,syn_157,synthetic,9,True,
step_00400,400,syn_157,synthetic,10,True,
step_00400,400,syn_157,synthetic,11,True,
step_00400,400,syn_157,synthetic,12,True,
step_00400,400,syn_157,synthetic,13,True,
step_00400,400,syn_157,synthetic,14,True,
step_00400,400,syn_157,synthetic,15,True,
step_00400,400,syn_157,synthetic,16,True,
step_00400,400,syn_157,synthetic,17,False,
step_00400,400,syn_157,synthetic,18,False,
step_00400,400,syn_157,synthetic,19,True,
step_00400,400,syn_157,synthetic,20,True,
step_00400,400,syn_157,synthetic,21,True,
step_00400,400,syn_157,synthetic,22,True,
step_00400,400,syn_157,synthetic,23,True,
step_00400,400,syn_157,synthetic,24,True,
step_00400,400,syn_157,synthetic,-1,True,2.0
step_00400,400,syn_158,synthetic,0,False,
step_00400,400,syn_158,synthetic,1,False,
step_00400,400,syn_158,synthetic,2,False,
step_00400,400,syn_158,synthetic,3,False,
step_00400,400,syn_158,synthetic,4,False,
step_00400,400,syn_158,synthetic,5,False,
step_00400,400,syn_158,synthetic,6,False,
step_00400,400,syn_158,synthetic,7,False,
step_00400,400,syn_158,synthetic,8,False,
step_00400,400,syn_158,synthetic,9,False,
step_00400,400,syn_158,synthetic,10,False,
step_00400,400,syn_158,synthetic,11,False,
step_00400,400,syn_158,synthetic,12,False,
step_00400,400,syn_158,synthetic,13,False,
step_00400,400,syn_158,synthetic,14,False,
step_00400,400,syn_158,synthetic,15,False,
step_00400,400,syn_158,synthetic,16,False,
step_00400,400,syn_158,synthetic,17,False,
step_00400,400,syn_158,synthetic,18,False,
step_00400,400,syn_158,synthetic,19,False,
step_00400,400,syn_158,synthetic,20,False,
step_00400,400,syn_158,synthetic,21,False,
step_00400,400,syn_158,synthetic,22,False,
step_00400,400,syn_158,synthetic,23,False,
step_00400,400,syn_158,synthetic,24,False,
step_00400,400,syn_158,synthetic,-1,False,
step_00400,400,syn_91,synthetic,0,False,
step_00400,400,syn_91,synthetic,1,False,
step_00400,400,syn_91,synthetic,2,False,
step_00400,400,syn_91,synthetic,3,False,
step_00400,400,syn_91,synthetic,4,False,
step_00400,400,syn_91,synthetic,5,False,
step_00400,400,syn_91,synthetic,6,False,
step_00400,400,syn_91,synthetic,7,False,
step_00400,400,syn_91,synthetic,8,False,
step_00400,400,syn_91,synthetic,9,False,
step_00400,400,syn_91,synthetic,10,False,
step_00400,400,syn_91,synthetic,11,False,
step_00400,400,syn_91,synthetic,12,False,
step_00400,400,syn_91,synthetic,13,False,
step_00400,400,syn_91,synthetic,14,False,
step_00400,400,syn_91,synthetic,15,False,
step_00400,400,syn_91,synthetic,16,False,
step_00400,400,syn_91,synthetic,17,False,
step_00400,400,syn_91,synthetic,18,False,
step_00400,400,syn_91,synthetic,19,False,
step_00400,400,syn_91,synthetic,20,False,
step_00400,400,syn_91,synthetic,21,False,
step_00400,400,syn_91,synthetic,22,False,
step_00400,400,syn_91,synthetic,23,False,
step_00400,400,syn_91,synthetic,24,False,
step_00400,400,syn_91,synthetic,-1,False,
step_00400,400,syn_126,synthetic,0,False,
step_00400,400,syn_126,synthetic,1,False,
step_00400,400,syn_126,synthetic,2,False,
step_00400,400,syn_126,synthetic,3,False,
step_00400,400,syn_126,synthetic,4,False,
step_00400,400,syn_126,synthetic,5,False,
step_00400,400,syn_126,synthetic,6,False,
step_00400,400,syn_126,synthetic,7,False,
step_00400,400,syn_126,synthetic,8,False,
step_00400,400,syn_126,synthetic,9,False,
step_00400,400,syn_126,synthetic,10,False,
step_00400,400,syn_126,synthetic,11,False,
step_00400,400,syn_126,synthetic,12,False,
step_00400,400,syn_126,synthetic,13,False,
step_00400,400,syn_126,synthetic,14,False,
step_00400,400,syn_126,synthetic,15,False,
step_00400,400,syn_126,synthetic,16,False,
step_00400,400,syn_126,synthetic,17,False,
step_00400,400,syn_126,synthetic,18,False,
step_00400,400,syn_126,synthetic,19,False,
step_00400,400,syn_126,synthetic,20,False,
step_00400,400,syn_126,synthetic,21,True,
step_00400,400,syn_126,synthetic,22,True,
step_00400,400,syn_126,synthetic,23,True,
step_00400,400,syn_126,synthetic,24,True,
step_00400,400,syn_126,synthetic,-1,True,21.0
step_00400,400,syn_25,synthetic,0,False,
step_00400,400,syn_25,synthetic,1,False,
step_00400,400,syn_25,synthetic,2,False,
step_00400,400,syn_25,synthetic,3,False,
step_00400,400,syn_25,synthetic,4,False,
step_00400,400,syn_25,synthetic,5,False,
step_00400,400,syn_25,synthetic,6,False,
step_00400,400,syn_25,synthetic,7,False,
step_00400,400,syn_25,synthetic,8,False,
step_00400,400,syn_25,synthetic,9,False,
step_00400,400,syn_25,synthetic,10,False,
step_00400,400,syn_25,synthetic,11,False,
step_00400,400,syn_25,synthetic,12,False,
step_00400,400,syn_25,synthetic,13,False,
step_00400,400,syn_25,synthetic,14,False,
step_00400,400,syn_25,synthetic,15,False,
step_00400,400,syn_25,synthetic,16,False,
step_00400,400,syn_25,synthetic,17,False,
step_00400,400,syn_25,synthetic,18,False,
step_00400,400,syn_25,synthetic,19,False,
step_00400,400,syn_25,synthetic,20,True,
step_00400,400,syn_25,synthetic,21,True,
step_00400,400,syn_25,synthetic,22,True,
step_00400,400,syn_25,synthetic,23,True,
step_00400,400,syn_25,synthetic,24,True,
step_00400,400,syn_25,synthetic,-1,True,20.0
step_00400,400,syn_196,synthetic,0,False,
step_00400,400,syn_196,synthetic,1,False,
step_00400,400,syn_196,synthetic,2,False,
step_00400,400,syn_196,synthetic,3,False,
step_00400,400,syn_196,synthetic,4,False,
step_00400,400,syn_196,synthetic,5,False,
step_00400,400,syn_196,synthetic,6,False,
step_00400,400,syn_196,synthetic,7,False,
step_00400,400,syn_196,synthetic,8,False,
step_00400,400,syn_196,synthetic,9,False,
step_00400,400,syn_196,synthetic,10,False,
step_00400,400,syn_196,synthetic,11,False,
step_00400,400,syn_196,synthetic,12,False,
step_00400,400,syn_196,synthetic,13,False,
step_00400,400,syn_196,synthetic,14,False,
step_00400,400,syn_196,synthetic,15,False,
step_00400,400,syn_196,synthetic,16,False,
step_00400,400,syn_196,synthetic,17,False,
step_00400,400,syn_196,synthetic,18,False,
step_00400,400,syn_196,synthetic,19,False,
step_00400,400,syn_196,synthetic,20,False,
step_00400,400,syn_196,synthetic,21,False,
step_00400,400,syn_196,synthetic,22,False,
step_00400,400,syn_196,synthetic,23,False,
step_00400,400,syn_196,synthetic,24,False,
step_00400,400,syn_196,synthetic,-1,False,
step_00400,400,syn_129,synthetic,0,False,
step_00400,400,syn_129,synthetic,1,False,
step_00400,400,syn_129,synthetic,2,False,
step_00400,400,syn_129,synthetic,3,False,
step_00400,400,syn_129,synthetic,4,False,
step_00400,400,syn_129,synthetic,5,False,
step_00400,400,syn_129,synthetic,6,False,
step_00400,400,syn_129,synthetic,7,False,
step_00400,400,syn_129,synthetic,8,False,
step_00400,400,syn_129,synthetic,9,False,
step_00400,400,syn_129,synthetic,10,False,
step_00400,400,syn_129,synthetic,11,False,
step_00400,400,syn_129,synthetic,12,False,
step_00400,400,syn_129,synthetic,13,False,
step_00400,400,syn_129,synthetic,14,False,
step_00400,400,syn_129,synthetic,15,False,
step_00400,400,syn_129,synthetic,16,True,
step_00400,400,syn_129,synthetic,17,True,
step_00400,400,syn_129,synthetic,18,True,
step_00400,400,syn_129,synthetic,19,True,
step_00400,400,syn_129,synthetic,20,True,
step_00400,400,syn_129,synthetic,21,True,
step_00400,400,syn_129,synthetic,22,True,
step_00400,400,syn_129,synthetic,23,True,
step_00400,400,syn_129,synthetic,24,True,
step_00400,400,syn_129,synthetic,-1,True,16.0
step_00400,400,syn_62,synthetic,0,False,
step_00400,400,syn_62,synthetic,1,False,
step_00400,400,syn_62,synthetic,2,False,
step_00400,400,syn_62,synthetic,3,False,
step_00400,400,syn_62,synthetic,4,False,
step_00400,400,syn_62,synthetic,5,False,
step_00400,400,syn_62,synthetic,6,False,
step_00400,400,syn_62,synthetic,7,False,
step_00400,400,syn_62,synthetic,8,False,
step_00400,400,syn_62,synthetic,9,False,
step_00400,400,syn_62,synthetic,10,False,
step_00400,400,syn_62,synthetic,11,False,
step_00400,400,syn_62,synthetic,12,False,
step_00400,400,syn_62,synthetic,13,False,
step_00400,400,syn_62,synthetic,14,False,
step_00400,400,syn_62,synthetic,15,False,
step_00400,400,syn_62,synthetic,16,False,
step_00400,400,syn_62,synthetic,17,False,
step_00400,400,syn_62,synthetic,18,False,
step_00400,400,syn_62,synthetic,19,False,
step_00400,400,syn_62,synthetic,20,False,
step_00400,400,syn_62,synthetic,21,False,
step_00400,400,syn_62,synthetic,22,False,
step_00400,400,syn_62,synthetic,23,False,
step_00400,400,syn_62,synthetic,24,False,
step_00400,400,syn_62,synthetic,-1,False,
step_00400,400,syn_131,synthetic,0,False,
step_00400,400,syn_131,synthetic,1,False,
step_00400,400,syn_131,synthetic,2,False,
step_00400,400,syn_131,synthetic,3,False,
step_00400,400,syn_131,synthetic,4,False,
step_00400,400,syn_131,synthetic,5,False,
step_00400,400,syn_131,synthetic,6,False,
step_00400,400,syn_131,synthetic,7,False,
step_00400,400,syn_131,synthetic,8,False,
step_00400,400,syn_131,synthetic,9,False,
step_00400,400,syn_131,synthetic,10,False,
step_00400,400,syn_131,synthetic,11,False,
step_00400,400,syn_131,synthetic,12,False,
step_00400,400,syn_131,synthetic,13,False,
step_00400,400,syn_131,synthetic,14,False,
step_00400,400,syn_131,synthetic,15,False,
step_00400,400,syn_131,synthetic,16,False,
step_00400,400,syn_131,synthetic,17,False,
step_00400,400,syn_131,synthetic,18,False,
step_00400,400,syn_131,synthetic,19,False,
step_00400,400,syn_131,synthetic,20,False,
step_00400,400,syn_131,synthetic,21,False,
step_00400,400,syn_131,synthetic,22,True,
step_00400,400,syn_131,synthetic,23,True,
step_00400,400,syn_131,synthetic,24,False,
step_00400,400,syn_131,synthetic,-1,True,22.0
step_00400,400,syn_132,synthetic,0,False,
step_00400,400,syn_132,synthetic,1,False,
step_00400,400,syn_132,synthetic,2,False,
step_00400,400,syn_132,synthetic,3,False,
step_00400,400,syn_132,synthetic,4,False,
step_00400,400,syn_132,synthetic,5,False,
step_00400,400,syn_132,synthetic,6,False,
step_00400,400,syn_132,synthetic,7,False,
step_00400,400,syn_132,synthetic,8,False,
step_00400,400,syn_132,synthetic,9,False,
step_00400,400,syn_132,synthetic,10,False,
step_00400,400,syn_132,synthetic,11,False,
step_00400,400,syn_132,synthetic,12,False,
step_00400,400,syn_132,synthetic,13,False,
step_00400,400,syn_132,synthetic,14,False,
step_00400,400,syn_132,synthetic,15,False,
step_00400,400,syn_132,synthetic,16,False,
step_00400,400,syn_132,synthetic,17,True,
step_00400,400,syn_132,synthetic,18,True,
step_00400,400,syn_132,synthetic,19,True,
step_00400,400,syn_132,synthetic,20,True,
step_00400,400,syn_132,synthetic,21,True,
step_00400,400,syn_132,synthetic,22,True,
step_00400,400,syn_132,synthetic,23,True,
step_00400,400,syn_132,synthetic,24,True,
step_00400,400,syn_132,synthetic,-1,True,17.0
step_00400,400,syn_31,synthetic,0,False,
step_00400,400,syn_31,synthetic,1,False,
