variant,step,fact_id,condition,control,layer,flipped,logit_diff,first_flip_layer,first_positive_diff_layer
final,535,cf_15306,latent,mismatched,21,False,4.900212287902832,,
final,535,cf_15306,latent,mismatched,22,False,4.9961256980896,,
final,535,cf_15306,latent,mismatched,23,False,5.388858318328857,,
final,535,cf_15306,latent,mismatched,24,False,4.994203090667725,,
final,535,cf_15306,latent,mismatched,-1,False,,,0.0
final,535,cf_9130,latent,mismatched,0,False,8.87384033203125,,
final,535,cf_9130,latent,mismatched,1,False,-1.2045722007751465,,
final,535,cf_9130,latent,mismatched,2,False,-1.183863639831543,,
final,535,cf_9130,latent,mismatched,3,False,-1.29146409034729,,
final,535,cf_9130,latent,mismatched,4,False,-1.3298640251159668,,
final,535,cf_9130,latent,mismatched,5,False,-1.4518210887908936,,
final,535,cf_9130,latent,mismatched,6,False,-1.324127197265625,,
final,535,cf_9130,latent,mismatched,7,False,-1.603165626525879,,
final,535,cf_9130,latent,mismatched,8,False,-1.8313851356506348,,
final,535,cf_9130,latent,mismatched,9,False,-2.1927530765533447,,
final,535,cf_9130,latent,mismatched,10,False,-2.571780204772949,,
final,535,cf_9130,latent,mismatched,11,False,-2.679927349090576,,
final,535,cf_9130,latent,mismatched,12,False,-3.1911327838897705,,
final,535,cf_9130,latent,mismatched,13,False,-2.9143004417419434,,
final,535,cf_9130,latent,mismatched,14,False,-2.4874091148376465,,
final,535,cf_9130,latent,mismatched,15,False,-1.5708578824996948,,
final,535,cf_9130,latent,mismatched,16,False,-1.1750003099441528,,
final,535,cf_9130,latent,mismatched,17,False,-1.915833830833435,,
final,535,cf_9130,latent,mismatched,18,False,-1.520018219947815,,
final,535,cf_9130,latent,mismatched,19,False,-0.33729395270347595,,
final,535,cf_9130,latent,mismatched,20,False,-0.9652666449546814,,
final,535,cf_9130,latent,mismatched,21,False,-0.5525239706039429,,
final,535,cf_9130,latent,mismatched,22,False,-1.3911951780319214,,
final,535,cf_9130,latent,mismatched,23,False,-1.2879345417022705,,
final,535,cf_9130,latent,mismatched,24,False,0.3298441171646118,,
final,535,cf_9130,latent,mismatched,-1,False,,,0.0
final,535,cf_7054,latent,mismatched,0,False,0.7453269958496094,,
final,535,cf_7054,latent,mismatched,1,False,3.132467269897461,,
final,535,cf_7054,latent,mismatched,2,False,3.1034345626831055,,
final,535,cf_7054,latent,mismatched,3,False,3.1198530197143555,,
final,535,cf_7054,latent,mismatched,4,False,3.1743459701538086,,
final,535,cf_7054,latent,mismatched,5,False,3.0961132049560547,,
final,535,cf_7054,latent,mismatched,6,False,3.069883346557617,,
final,535,cf_7054,latent,mismatched,7,False,3.1529312133789062,,
final,535,cf_7054,latent,mismatched,8,False,3.2064809799194336,,
final,535,cf_7054,latent,mismatched,9,False,3.473909378051758,,
final,535,cf_7054,latent,mismatched,10,False,3.627964973449707,,
final,535,cf_7054,latent,mismatched,11,False,3.899968147277832,,
final,535,cf_7054,latent,mismatched,12,False,4.160470962524414,,
final,535,cf_7054,latent,mismatched,13,False,4.506861686706543,,
final,535,cf_7054,latent,mismatched,14,False,4.720954418182373,,
final,535,cf_7054,latent,mismatched,15,False,4.42025899887085,,
final,535,cf_7054,latent,mismatched,16,False,4.200446605682373,,
final,535,cf_7054,latent,mismatched,17,False,3.479405403137207,,
final,535,cf_7054,latent,mismatched,18,False,3.48330020904541,,
final,535,cf_7054,latent,mismatched,19,False,3.971747398376465,,
final,535,cf_7054,latent,mismatched,20,False,3.4878597259521484,,
final,535,cf_7054,latent,mismatched,21,False,3.882779121398926,,
final,535,cf_7054,latent,mismatched,22,False,3.4489622116088867,,
final,535,cf_7054,latent,mismatched,23,False,3.263676643371582,,
final,535,cf_7054,latent,mismatched,24,False,2.3390913009643555,,
final,535,cf_7054,latent,mismatched,-1,False,,,0.0
final,535,cf_12911,latent,mismatched,0,False,5.242486000061035,,
final,535,cf_12911,latent,mismatched,1,False,-4.59267520904541,,
final,535,cf_12911,latent,mismatched,2,False,-4.613852500915527,,
final,535,cf_12911,latent,mismatched,3,False,-4.591050148010254,,
final,535,cf_12911,latent,mismatched,4,False,-4.523187637329102,,
final,535,cf_12911,latent,mismatched,5,False,-4.404383659362793,,
final,535,cf_12911,latent,mismatched,6,False,-4.565118789672852,,
final,535,cf_12911,latent,mismatched,7,False,-4.61305046081543,,
final,535,cf_12911,latent,mismatched,8,False,-4.285204887390137,,
final,535,cf_12911,latent,mismatched,9,False,-4.2353105545043945,,
final,535,cf_12911,latent,mismatched,10,False,-4.011371612548828,,
final,535,cf_12911,latent,mismatched,11,False,-3.961101531982422,,
final,535,cf_12911,latent,mismatched,12,False,-4.568133354187012,,
final,535,cf_12911,latent,mismatched,13,False,-4.705533027648926,,
final,535,cf_12911,latent,mismatched,14,False,-4.976047039031982,,
final,535,cf_12911,latent,mismatched,15,False,-5.168188571929932,,
final,535,cf_12911,latent,mismatched,16,False,-5.314277172088623,,
final,535,cf_12911,latent,mismatched,17,False,-6.098863124847412,,
final,535,cf_12911,latent,mismatched,18,False,-5.662810325622559,,
final,535,cf_12911,latent,mismatched,19,False,-5.471584320068359,,
final,535,cf_12911,latent,mismatched,20,False,-4.443542957305908,,
final,535,cf_12911,latent,mismatched,21,False,-4.086964130401611,,
final,535,cf_12911,latent,mismatched,22,False,-4.25897216796875,,
final,535,cf_12911,latent,mismatched,23,False,-3.950758457183838,,
final,535,cf_12911,latent,mismatched,24,False,-4.141700744628906,,
final,535,cf_12911,latent,mismatched,-1,False,,,0.0
final,535,cf_7199,latent,mismatched,0,False,8.580476760864258,,
final,535,cf_7199,latent,mismatched,1,False,2.8233108520507812,,
final,535,cf_7199,latent,mismatched,2,False,2.796351432800293,,
final,535,cf_7199,latent,mismatched,3,False,2.7258596420288086,,
final,535,cf_7199,latent,mismatched,4,False,2.8114614486694336,,
final,535,cf_7199,latent,mismatched,5,False,2.7886266708374023,,
final,535,cf_7199,latent,mismatched,6,False,2.8252620697021484,,
final,535,cf_7199,latent,mismatched,7,False,2.912177085876465,,
final,535,cf_7199,latent,mismatched,8,False,3.0455141067504883,,
final,535,cf_7199,latent,mismatched,9,False,2.956291675567627,,
final,535,cf_7199,latent,mismatched,10,False,2.8618178367614746,,
final,535,cf_7199,latent,mismatched,11,False,2.932272434234619,,
final,535,cf_7199,latent,mismatched,12,False,2.979562282562256,,
final,535,cf_7199,latent,mismatched,13,False,2.8725156784057617,,
final,535,cf_7199,latent,mismatched,14,False,2.9826998710632324,,
final,535,cf_7199,latent,mismatched,15,False,3.0016818046569824,,
final,535,cf_7199,latent,mismatched,16,False,3.027346134185791,,
final,535,cf_7199,latent,mismatched,17,False,2.9655208587646484,,
final,535,cf_7199,latent,mismatched,18,False,2.8933286666870117,,
final,535,cf_7199,latent,mismatched,19,False,2.742201328277588,,
final,535,cf_7199,latent,mismatched,20,False,2.4325499534606934,,
final,535,cf_7199,latent,mismatched,21,False,2.364718437194824,,
final,535,cf_7199,latent,mismatched,22,False,2.93074893951416,,
final,535,cf_7199,latent,mismatched,23,False,3.6176271438598633,,
final,535,cf_7199,latent,mismatched,24,False,5.221038818359375,,
final,535,cf_7199,latent,mismatched,-1,False,,,0.0
final,535,cf_8882,latent,mismatched,0,False,12.716827392578125,,
final,535,cf_8882,latent,mismatched,1,False,1.7279143333435059,,
final,535,cf_8882,latent,mismatched,2,False,1.5529661178588867,,
final,535,cf_8882,latent,mismatched,3,False,1.488591194152832,,
final,535,cf_8882,latent,mismatched,4,False,1.4880881309509277,,
final,535,cf_8882,latent,mismatched,5,False,1.406517505645752,,
final,535,cf_8882,latent,mismatched,6,False,1.5373687744140625,,
final,535,cf_8882,latent,mismatched,7,False,1.6770620346069336,,
final,535,cf_8882,latent,mismatched,8,False,1.1611623764038086,,
final,535,cf_8882,latent,mismatched,9,False,1.3141093254089355,,
final,535,cf_8882,latent,mismatched,10,False,1.3237237930297852,,
final,535,cf_8882,latent,mismatched,11,False,1.3441123962402344,,
final,535,cf_8882,latent,mismatched,12,False,1.3770475387573242,,
final,535,cf_8882,latent,mismatched,13,False,1.6914896965026855,,
final,535,cf_8882,latent,mismatched,14,False,1.5046958923339844,,
final,535,cf_8882,latent,mismatched,15,False,1.789518117904663,,
final,535,cf_8882,latent,mismatched,16,False,2.701939344406128,,
final,535,cf_8882,latent,mismatched,17,False,3.103666067123413,,
final,535,cf_8882,latent,mismatched,18,False,3.1800975799560547,,
final,535,cf_8882,latent,mismatched,19,False,3.4752140045166016,,
final,535,cf_8882,latent,mismatched,20,False,2.8993327617645264,,
final,535,cf_8882,latent,mismatched,21,False,1.843113660812378,,
final,535,cf_8882,latent,mismatched,22,False,2.5515835285186768,,
final,535,cf_8882,latent,mismatched,23,False,3.5255587100982666,,
final,535,cf_8882,latent,mismatched,24,False,4.723188877105713,,
final,535,cf_8882,latent,mismatched,-1,False,,,0.0
final,535,cf_15927,latent,mismatched,0,False,2.2166900634765625,,
final,535,cf_15927,latent,mismatched,1,False,-1.2940216064453125,,
final,535,cf_15927,latent,mismatched,2,False,-1.5040111541748047,,
final,535,cf_15927,latent,mismatched,3,False,-1.525437355041504,,
final,535,cf_15927,latent,mismatched,4,False,-1.6345739364624023,,
final,535,cf_15927,latent,mismatched,5,False,-1.697129249572754,,
final,535,cf_15927,latent,mismatched,6,False,-1.6854524612426758,,
final,535,cf_15927,latent,mismatched,7,False,-1.82183837890625,,
final,535,cf_15927,latent,mismatched,8,False,-1.7386226654052734,,
final,535,cf_15927,latent,mismatched,9,False,-1.8063421249389648,,
final,535,cf_15927,latent,mismatched,10,False,-1.8148889541625977,,
final,535,cf_15927,latent,mismatched,11,False,-1.9780769348144531,,
final,535,cf_15927,latent,mismatched,12,False,-2.3502941131591797,,
final,535,cf_15927,latent,mismatched,13,False,-2.339529514312744,,
final,535,cf_15927,latent,mismatched,14,False,-2.740039825439453,,
final,535,cf_15927,latent,mismatched,15,False,-2.6872267723083496,,
final,535,cf_15927,latent,mismatched,16,False,-2.9630379676818848,,
final,535,cf_15927,latent,mismatched,17,False,-3.1367762088775635,,
final,535,cf_15927,latent,mismatched,18,False,-2.959872007369995,,
final,535,cf_15927,latent,mismatched,19,False,-2.672691583633423,,
final,535,cf_15927,latent,mismatched,20,False,-2.5311036109924316,,
final,535,cf_15927,latent,mismatched,21,False,-2.540271520614624,,
final,535,cf_15927,latent,mismatched,22,False,-2.413327217102051,,
final,535,cf_15927,latent,mismatched,23,False,-1.9225479364395142,,
final,535,cf_15927,latent,mismatched,24,False,-2.199916362762451,,
final,535,cf_15927,latent,mismatched,-1,False,,,0.0
final,535,cf_19516,latent,mismatched,0,False,7.845630645751953,,
final,535,cf_19516,latent,mismatched,1,False,2.3073978424072266,,
final,535,cf_19516,latent,mismatched,2,False,2.429196357727051,,
final,535,cf_19516,latent,mismatched,3,False,2.3984932899475098,,
final,535,cf_19516,latent,mismatched,4,False,2.0270543098449707,,
final,535,cf_19516,latent,mismatched,5,False,1.8910388946533203,,
final,535,cf_19516,latent,mismatched,6,False,1.8495287895202637,,
final,535,cf_19516,latent,mismatched,7,False,1.9466843605041504,,
final,535,cf_19516,latent,mismatched,8,False,2.0651702880859375,,
final,535,cf_19516,latent,mismatched,9,False,1.719740390777588,,
final,535,cf_19516,latent,mismatched,10,False,1.8651413917541504,,
final,535,cf_19516,latent,mismatched,11,False,1.8015241622924805,,
final,535,cf_19516,latent,mismatched,12,False,1.7144546508789062,,
final,535,cf_19516,latent,mismatched,13,False,1.6721758842468262,,
final,535,cf_19516,latent,mismatched,14,False,1.5389819145202637,,
final,535,cf_19516,latent,mismatched,15,False,1.7132062911987305,,
final,535,cf_19516,latent,mismatched,16,False,1.2378754615783691,,
final,535,cf_19516,latent,mismatched,17,False,1.263227939605713,,
final,535,cf_19516,latent,mismatched,18,False,1.526502251625061,,
final,535,cf_19516,latent,mismatched,19,False,1.5936208963394165,,
final,535,cf_19516,latent,mismatched,20,False,0.7034604549407959,,
final,535,cf_19516,latent,mismatched,21,False,1.8313860893249512,,
final,535,cf_19516,latent,mismatched,22,False,2.04542875289917,,
final,535,cf_19516,latent,mismatched,23,False,1.7749638557434082,,
final,535,cf_19516,latent,mismatched,24,False,1.586780071258545,,
final,535,cf_19516,latent,mismatched,-1,False,,,0.0
final,535,cf_863,latent,mismatched,0,False,3.231931686401367,,
final,535,cf_863,latent,mismatched,1,False,-9.36063003540039,,
final,535,cf_863,latent,mismatched,2,False,-9.164266586303711,,
final,535,cf_863,latent,mismatched,3,False,-9.150060653686523,,
final,535,cf_863,latent,mismatched,4,False,-9.314844131469727,,
final,535,cf_863,latent,mismatched,5,False,-9.2780179977417,,
final,535,cf_863,latent,mismatched,6,False,-9.227692604064941,,
final,535,cf_863,latent,mismatched,7,False,-9.177451133728027,,
final,535,cf_863,latent,mismatched,8,False,-9.106730461120605,,
final,535,cf_863,latent,mismatched,9,False,-8.811175346374512,,
final,535,cf_863,latent,mismatched,10,False,-8.770503044128418,,
final,535,cf_863,latent,mismatched,11,False,-8.273733139038086,,
final,535,cf_863,latent,mismatched,12,False,-8.251721382141113,,
final,535,cf_863,latent,mismatched,13,False,-7.380763053894043,,
final,535,cf_863,latent,mismatched,14,False,-7.037062644958496,,
final,535,cf_863,latent,mismatched,15,False,-6.8579230308532715,,
final,535,cf_863,latent,mismatched,16,False,-7.056657314300537,,
final,535,cf_863,latent,mismatched,17,False,-7.79371452331543,,
final,535,cf_863,latent,mismatched,18,False,-8.250523567199707,,
final,535,cf_863,latent,mismatched,19,False,-8.322588920593262,,
final,535,cf_863,latent,mismatched,20,False,-8.75344467163086,,
final,535,cf_863,latent,mismatched,21,False,-9.396596908569336,,
final,535,cf_863,latent,mismatched,22,False,-9.776357650756836,,
final,535,cf_863,latent,mismatched,23,False,-9.793947219848633,,
final,535,cf_863,latent,mismatched,24,False,-8.411864280700684,,
final,535,cf_863,latent,mismatched,-1,False,,,0.0
final,535,cf_10230,latent,mismatched,0,False,1.9077835083007812,,
final,535,cf_10230,latent,mismatched,1,False,-0.7133502960205078,,
final,535,cf_10230,latent,mismatched,2,False,-0.9730186462402344,,
final,535,cf_10230,latent,mismatched,3,False,-1.078730583190918,,
final,535,cf_10230,latent,mismatched,4,False,-1.3944149017333984,,
final,535,cf_10230,latent,mismatched,5,False,-1.6147794723510742,,
final,535,cf_10230,latent,mismatched,6,False,-1.7647628784179688,,
final,535,cf_10230,latent,mismatched,7,False,-1.6856889724731445,,
final,535,cf_10230,latent,mismatched,8,False,-1.7039918899536133,,
final,535,cf_10230,latent,mismatched,9,False,-1.9162826538085938,,
final,535,cf_10230,latent,mismatched,10,False,-1.875636100769043,,
final,535,cf_10230,latent,mismatched,11,False,-1.7613773345947266,,
final,535,cf_10230,latent,mismatched,12,False,-1.5412273406982422,,
final,535,cf_10230,latent,mismatched,13,False,-1.324042797088623,,
final,535,cf_10230,latent,mismatched,14,False,-1.3641409873962402,,
final,535,cf_10230,latent,mismatched,15,False,-1.261354923248291,,
final,535,cf_10230,latent,mismatched,16,False,-1.4725327491760254,,
final,535,cf_10230,latent,mismatched,17,False,-1.2094216346740723,,
final,535,cf_10230,latent,mismatched,18,False,-1.2261195182800293,,
final,535,cf_10230,latent,mismatched,19,False,-1.0003390312194824,,
final,535,cf_10230,latent,mismatched,20,False,-0.9285316467285156,,
final,535,cf_10230,latent,mismatched,21,False,-1.3211064338684082,,
final,535,cf_10230,latent,mismatched,22,False,-1.1398053169250488,,
final,535,cf_10230,latent,mismatched,23,False,-0.8069953918457031,,
final,535,cf_10230,latent,mismatched,24,False,-0.3904533386230469,,
final,535,cf_10230,latent,mismatched,-1,False,,,0.0
final,535,cf_4457,latent,mismatched,0,False,7.22286319732666,,
final,535,cf_4457,latent,mismatched,1,False,-0.25715065002441406,,
final,535,cf_4457,latent,mismatched,2,False,-0.2618551254272461,,
final,535,cf_4457,latent,mismatched,3,False,-0.16170883178710938,,
final,535,cf_4457,latent,mismatched,4,False,-0.17384624481201172,,
final,535,cf_4457,latent,mismatched,5,False,0.07777023315429688,,
final,535,cf_4457,latent,mismatched,6,False,0.27983951568603516,,
final,535,cf_4457,latent,mismatched,7,False,0.18659687042236328,,
final,535,cf_4457,latent,mismatched,8,False,0.19874954223632812,,
final,535,cf_4457,latent,mismatched,9,False,0.5356922149658203,,
final,535,cf_4457,latent,mismatched,10,False,0.8082504272460938,,
final,535,cf_4457,latent,mismatched,11,False,0.9039897918701172,,
final,535,cf_4457,latent,mismatched,12,False,1.5685291290283203,,
final,535,cf_4457,latent,mismatched,13,False,1.785717487335205,,
final,535,cf_4457,latent,mismatched,14,False,1.3400201797485352,,
final,535,cf_4457,latent,mismatched,15,False,1.5959129333496094,,
final,535,cf_4457,latent,mismatched,16,False,2.7888293266296387,,
final,535,cf_4457,latent,mismatched,17,False,2.5076634883880615,,
final,535,cf_4457,latent,mismatched,18,False,2.375476837158203,,
final,535,cf_4457,latent,mismatched,19,False,2.3380749225616455,,
final,535,cf_4457,latent,mismatched,20,False,2.613940477371216,,
final,535,cf_4457,latent,mismatched,21,False,2.806488275527954,,
final,535,cf_4457,latent,mismatched,22,False,2.710460662841797,,
final,535,cf_4457,latent,mismatched,23,False,2.8779656887054443,,
final,535,cf_4457,latent,mismatched,24,False,3.40411376953125,,
final,535,cf_4457,latent,mismatched,-1,False,,,0.0
final,535,cf_17734,latent,self,0,False,-1.5852375030517578,,
final,535,cf_17734,latent,self,1,False,-1.5852375030517578,,
